"Item Type","Product ID","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image ID - 1","Product Image File - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Sort - 1","Product Image ID - 2","Product Image File - 2","Product Image Description - 2","Product Image Is Thumbnail - 2","Product Image Sort - 2","Product Image ID - 3","Product Image File - 3","Product Image Description - 3","Product Image Is Thumbnail - 3","Product Image Sort - 3","Product Image ID - 4","Product Image File - 4","Product Image Description - 4","Product Image Is Thumbnail - 4","Product Image Sort - 4","Product Image ID - 5","Product Image File - 5","Product Image Description - 5","Product Image Is Thumbnail - 5","Product Image Sort - 5","Product Image ID - 6","Product Image File - 6","Product Image Description - 6","Product Image Is Thumbnail - 6","Product Image Sort - 6","Product Image ID - 7","Product Image File - 7","Product Image Description - 7","Product Image Is Thumbnail - 7","Product Image Sort - 7","Product Image ID - 8","Product Image File - 8","Product Image Description - 8","Product Image Is Thumbnail - 8","Product Image Sort - 8","Product Image ID - 9","Product Image File - 9","Product Image Description - 9","Product Image Is Thumbnail - 9","Product Image Sort - 9","Product Image ID - 10","Product Image File - 10","Product Image Description - 10","Product Image Is Thumbnail - 10","Product Image Sort - 10","Product Image ID - 11","Product Image File - 11","Product Image Description - 11","Product Image Is Thumbnail - 11","Product Image Sort - 11","Product Image ID - 12","Product Image File - 12","Product Image Description - 12","Product Image Is Thumbnail - 12","Product Image Sort - 12","Product Image ID - 13","Product Image File - 13","Product Image Description - 13","Product Image Is Thumbnail - 13","Product Image Sort - 13","Product Image ID - 14","Product Image File - 14","Product Image Description - 14","Product Image Is Thumbnail - 14","Product Image Sort - 14","Product Image ID - 15","Product Image File - 15","Product Image Description - 15","Product Image Is Thumbnail - 15","Product Image Sort - 15","Product Image ID - 16","Product Image File - 16","Product Image Description - 16","Product Image Is Thumbnail - 16","Product Image Sort - 16","Product Image ID - 17","Product Image File - 17","Product Image Description - 17","Product Image Is Thumbnail - 17","Product Image Sort - 17","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Show Product Condition?","Event Date Required?","Event Date Name","Event Date Is Limited?","Event Date Start Date","Event Date End Date","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","Global Trade Item Number","Manufacturer Part Number","Tax Provider Tax Code","Product Custom Fields"
"  Rule",9634,,,Argent-165-Kit1-B-H-GAZ,,,,,,[FIXED]499.95,,,,,,,,,,,Y,Y,,,,,,,9634_source_1628165075.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",9636,,,Argent-165-Kit1-B-H-BULK,,,,,,[FIXED]549.95,,,,,,,,,,,Y,Y,,,,,,,9636_source_1628165085.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",9638,,,Argent-165-Kit1-S-C-GAZ,,,,,,[FIXED]499.95,,,,,,,,,,,Y,Y,,,,,,,9638_source_1628165096.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",9640,,,Argent-165-Kit1-S-C-BULK,,,,,,[FIXED]549.95,,,,,,,,,,,Y,Y,,,,,,,9640_source_1628165106.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",9642,,,Argent-165-Kit1-S-H-GAZ,,,,,,[FIXED]499.95,,,,,,,,,,,Y,Y,,,,,,,9642_source_1628165118.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",9644,,,Argent-165-Kit1-S-H-BULK,,,,,,[FIXED]549.95,,,,,,,,,,,Y,Y,,,,,,,9644_source_1628165128.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,3005,"Thetford Rectangular Hob and Sink Campervan Conversion Kit 1",P,Rect-Kit1,,Thetford,"Conversion 2",Right,"<h1>Thetford Rectangular Hob and Sink Conversion Kit 1</h1> <h2>Perfect for home-style cooking</h2> <p>We've created this kit to give you a set of high-quality, compatible and complementary kitchen equipment, ideal for new campervan conversions, or as an upgrade for caravans, boats and motorhomes. This kit comes complete with two jerry cans for fresh and waste water, alongside a tap, 12v pump and piping to give you a complete water system.&nbsp;For your gas cooking, we've provided a gas regulator and hose or piping, depending on the option you select.&nbsp;</p> <h2>Includes Thetford's dependable rectangular hob and sink</h2> <p>This kit uses Thetford's Basic Line 345 rectangular hob, which includes 12v ignition and a sleek glass lid, perfect for preparing food on before cooking. The hob's cooking power is provided by two 2.5kW gas burners and one 1.5kW, which give you no-compromise cooking.</p> <h2>Customize to match your van</h2> <p>Our Thetford Basic Line conversion kit 1 can be customized to meet your requirements via the options above. Please check the contents of each option in the list below. We recommend the bulkhead regulator for permanent installations.</p> <h2>Thetford&nbsp;Rectangular Hob and Sink Conversion&nbsp;Kit 1:</h2> <p>&bull;&nbsp;&nbsp;&nbsp; Thetford Basic Line 345 Rectangular hob (SHB34598-SP)<br /> &bull;&nbsp;&nbsp;&nbsp; Thetford Basic Line Rectangular Sink with siphon and seal<br />&bull;&nbsp;&nbsp;&nbsp; Reich Samba Micro Switch Cold Tap or Hot &amp; Cold Tap<br />&bull;&nbsp;&nbsp;&nbsp; Whale Submersible Pump<br />&bull;&nbsp;&nbsp;&nbsp; 2 x 9.5L Jerry Cans<br /><br />&bull;&nbsp; &nbsp; 2mtr x 10mm Cold Pipe<br />&bull;&nbsp;&nbsp;&nbsp; 2mtr x 20mm Waste Pipe<br />&bull;&nbsp;&nbsp;&nbsp; 2mtr x 10mm Hot Pipe (Only available when mixer tap selected)<br />&bull;&nbsp;&nbsp;&nbsp; 1 x 75mm Floor Vent<br /><br />&bull;&nbsp;&nbsp;&nbsp; Pack of x 5 P Clips<br />&bull;&nbsp;&nbsp;&nbsp; 4 x Jubilee Clips<br />&bull;&nbsp;&nbsp;&nbsp; 1x 8mm Straight Compression Coupling</p> <h3>Camping Gaz:</h3> <p>&bull;&nbsp;&nbsp;&nbsp; 1x Camping Gaz Regulator<br />&bull;&nbsp;&nbsp;&nbsp; 1x 8mm Compression Nozzle<br />&bull;&nbsp;&nbsp;&nbsp; 1mtr LPG Gas Hose</p> <h3>Bulk Head Option includes:</h3> <p>&bull;&nbsp;&nbsp;&nbsp; 1 x 8mm Bulkhead Regulator<br />&bull;&nbsp;&nbsp;&nbsp; 1 x 45cm Pigtail<br />&bull;&nbsp;&nbsp;&nbsp; 1 x 8mm 90&deg; Compression Elbow<br />&bull;&nbsp;&nbsp;&nbsp; 1 x Gaz Adapter<br /> &bull;&nbsp;&nbsp;&nbsp; 2mtr x 8mm Copper Pipe</p>",429.95,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,Y,"Fast delivery options available!",none,0,0,"Caravan, Campervan & Motorhome/Kitchen Equipment/Hob & Sink Combination ;Conversion Kits;Caravan, Campervan & Motorhome/Kitchen Equipment/Conversion Kits/Kitchen Conversion Kits;Conversion Kits/Kitchen Kits",13692,k/866/rectangular-kit1-bh__74387.1628174947-1__84817.jpg,"Thetford basic line 345 hob and sink conversion kit for campervans with bulkhead regulator",N,0,13691,d/914/RECT-__97275.jpg,"Thetford campervan conversion kit with rectangular sink and hob",Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Conversion, Kit","Thetford Rectangular Hob & Sink Campervan Conversion Kit 1","Thetford, Conversion Kit 1 , Hob, Sink, Campervan, Caravan, Motorhome, Boat, Van Conversion Kit,","Sleek sink and hob combi unit complete as a compact kit with tap, regulator, pipework, water tanks, pump, fittings and more.  Fast UK delivery!",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-motorhome/kitchen-equipment/thetford/rectangular-hob-and-sink-campervan-conversion-kit-1/,,,,,"""Hob dimensions=W540 x H100 x D445mm"";""Sink dimensions=W400 x H445 x D145mm"";""Hob weight=5.6kg"";""Heat output=1 x 2.5kW, 2 x 1.5 kW"";""Hob ignition=12v"";""Material=Stainless steel"";""Lid construction=Glass"""
"  SKU",6173,"[S]Regulator=Gaz Regulator,[S]Select Tap=Cold Tap",,Rect-Kit1-G-C,,,,,,429.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6174,"[S]Regulator=Gaz Regulator,[S]Select Tap=Hot & Cold Mixer Tap",,Rect-Kit1-G-H,,,,,,429.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6175,"[S]Regulator=Bulk Head Regulator,[S]Select Tap=Cold Tap",,Rect-Kit1-B-C,,,,,,479.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6176,"[S]Regulator=Bulk Head Regulator,[S]Select Tap=Hot & Cold Mixer Tap",,Rect-Kit1-B-H,,,,,,479.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",9670,,,Rect-Kit1-G-C,,,,,,[FIXED]429.95,,,,,,,,,,,Y,Y,,,,,,,9670_source_1632739019.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",9674,,,Rect-Kit1-B-C,,,,,,[FIXED]479.95,,,,,,,,,,,Y,Y,,,,,,,9674_source_1632739043.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",9676,,,Rect-Kit1-G-H,,,,,,[FIXED]429.95,,,,,,,,,,,Y,Y,,,,,,,9676_source_1632739031.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",9678,,,Rect-Kit1-B-H,,,,,,[FIXED]479.95,,,,,,,,,,,Y,Y,,,,,,,9678_source_1632739055.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,3007,"Thetford Topline 922 Hob and Sink Campervan Conversion Kit 1",P,922Kit1,,Thetford,"165 Argent Kit 1",Right,"<h1>Thetford Topline 922 Hob and Sink Campervan Conversion Kit 1</h1> <h2>Stylish hob and sink kit with tap, tanks and fittings</h2> <p>Not sure what kit you need for your van conversion? We've put together this kit to give you all the essentials for you new campervan. Ideal for conversions, or for restorations of caravans, motorhomes and boats, this hob and sink kit includes&nbsp;two jerry cans for fresh and waste water, alongside a tap, 12v pump and piping to give you a complete water system. We've also included d a gas regulator and hose or piping, depending on the option you select above, for your gas cooking.</p> <h2>Includes Thetford's sleek 922 hob cooker</h2> <p>This kit uses Thetford's Topline 922 hob, featuring 12v ignition to make your cooking as easy as it is at home. This simple and refined cooker is powered by two 1.5kW gas hob burners, each mounted in a minimalist black glass panel.</p> <h2>Customize to match your camper</h2> <p>We've provided a range of options so you can customise this kit to fit your needs. Please see below for the full contents of what is supplied with each regulator option, and use the options above to select your choice. We recommend the bulkhead regulator for permanent installations.</p> <h2>Thetford&nbsp;Rectangular Hob and Sink Conversion&nbsp;Kit 1:</h2> <p>&bull;&nbsp;&nbsp;&nbsp; Thetford Topline 922 hob&nbsp;<br /> &bull;&nbsp;&nbsp;&nbsp; Thetford Argent sink<br />&bull;&nbsp;&nbsp;&nbsp; Reich Samba Micro Switch Cold Tap or Hot &amp; Cold Tap<br />&bull;&nbsp;&nbsp;&nbsp; Whale Submersible Pump<br />&bull;&nbsp;&nbsp;&nbsp; 2 x 9.5L Jerry Cans<br /><br />&bull;&nbsp; &nbsp; 2mtr x 10mm Cold Pipe<br />&bull;&nbsp;&nbsp;&nbsp; 2mtr x 20mm Waste Pipe<br />&bull;&nbsp;&nbsp;&nbsp; 2mtr x 10mm Hot Pipe (Only available when mixer tap selected)<br />&bull;&nbsp;&nbsp;&nbsp; 1 x 75mm Floor Vent<br /><br />&bull;&nbsp;&nbsp;&nbsp; Pack of x 5 P Clips<br />&bull;&nbsp;&nbsp;&nbsp; 4 x Jubilee Clips<br />&bull;&nbsp;&nbsp;&nbsp; 1x 8mm Straight Compression Coupling</p> <h3>Camping Gaz:</h3> <p>&bull;&nbsp;&nbsp;&nbsp; 1x Camping Gaz Regulator<br />&bull;&nbsp;&nbsp;&nbsp; 1x 8mm Compression Nozzle<br />&bull;&nbsp;&nbsp;&nbsp; 1mtr LPG Gas Hose</p> <h3>Bulk Head Option includes:</h3> <p>&bull;&nbsp;&nbsp;&nbsp; 1 x 8mm Bulkhead Regulator<br />&bull;&nbsp;&nbsp;&nbsp; 1 x 45cm Pigtail<br />&bull;&nbsp;&nbsp;&nbsp; 1 x 8mm 90&deg; Compression Elbow<br />&bull;&nbsp;&nbsp;&nbsp; 1 x Gaz Adapter<br /> &bull;&nbsp;&nbsp;&nbsp; 2mtr x 8mm Copper Pipe</p>",419.95,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,Y,"Fast delivery options available!",none,0,0,"Caravan, Campervan & Motorhome/Kitchen Equipment/Hob & Sink Combination ;Conversion Kits;Caravan, Campervan & Motorhome/Kitchen Equipment/Conversion Kits/Kitchen Conversion Kits;Conversion Kits/Kitchen Kits",13212,k/264/922kit1-bh-bl__30597.jpg,"Thetford Topline 922 campervan conversion kit with hob and sink",Y,0,13211,i/278/922kit1-bh__10294.jpg,"Campervan kitchen kit with hobs, sink, tap and water tanks",N,1,13210,f/141/922kit1-gaz-bl__62148.jpg,"Thetford Argent sink with Topline 922 conversion kit",N,2,13209,k/596/922kit1-gaz__40162.jpg,"Thetford conversion kit with silver sink and black glass hob",N,3,13213,o/690/Hob_Topline_922_2__72142.1425916635__08544.jpg,"Thetford Topline 922 hob cooker with black glass",N,4,13214,i/922/Topline-922-Front-1__16858.jpg,"Thetford Topline 922 cooker for campervans",N,5,13215,p/374/argent-sink-small__06693.1496937339__45583.jpg,"Thetford argent sink in black or silver",N,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Conversion, Kit","Thetford Rectangular Hob & Sink Campervan Conversion Kit 1","Thetford, Conversion Kit 1 , Hob, Sink, Campervan, Caravan, Motorhome, Boat, Van Conversion Kit,","Elegant black glass hob with sink, in a conversion kit with water tanks, tap, plumbing, fittings and more. This kit is perfect for beginners to conversions.",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-motorhome/kitchen-equipment/thetford/922-hob-and-sink-campervan-conversion-kit-1/,,,,,"""Hob dimensions=H95 x W305 x D500 mm"";""Hob Worktop Cut-Out=W285 x D485 mm"";""Hob Weight=4.8 Kg"";""Hob burners=2 x 1.5kW"";""Total Heat Output=3.0 kW"";""Ignition=Yes, 12v"";""Sink Overall dimensions=H153 x W360 x D470 mm"";""Sink Worktop cut-out dimensions=W335 x D430 mm"";""Sink Inside bowl dimensions=H99 x W290 x D368 mm"";""Sink water drain (included)=19mm"""
"  SKU",6184,"[CS]Sink Color=Silver:#D9D9D9,[S]Regulator=Gaz Regulator,[S]Select Tap=Cold Tap",,922kit1-G-S-C,,,,,,419.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6185,"[CS]Sink Color=Black:#1A1A1A,[S]Regulator=Gaz Regulator,[S]Select Tap=Cold Tap",,922kit1-G-B-C,,,,,,419.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6186,"[CS]Sink Color=Silver:#D9D9D9,[S]Regulator=Gaz Regulator,[S]Select Tap=Hot & Cold Mixer Tap",,922kit1-G-S-H,,,,,,419.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6187,"[CS]Sink Color=Black:#1A1A1A,[S]Regulator=Gaz Regulator,[S]Select Tap=Hot & Cold Mixer Tap",,922kit1-G-B-H,,,,,,419.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6188,"[CS]Sink Color=Silver:#D9D9D9,[S]Regulator=Bulk Head Regulator,[S]Select Tap=Cold Tap",,922kit1-B-S-C,,,,,,469.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6189,"[CS]Sink Color=Black:#1A1A1A,[S]Regulator=Bulk Head Regulator,[S]Select Tap=Cold Tap",,922kit1-B-B-C,,,,,,469.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6190,"[CS]Sink Color=Silver:#D9D9D9,[S]Regulator=Bulk Head Regulator,[S]Select Tap=Hot & Cold Mixer Tap",,922kit1-B-S-H,,,,,,469.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6191,"[CS]Sink Color=Black:#1A1A1A,[S]Regulator=Bulk Head Regulator,[S]Select Tap=Hot & Cold Mixer Tap",,922kit1-B-B-H,,,,,,469.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",9691,,,922kit1-G-S-C,,,,,,[FIXED]419.95,,,,,,,,,,,Y,Y,,,,,,,9691_source_1628245688.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",9693,,,922kit1-G-B-C,,,,,,[FIXED]419.95,,,,,,,,,,,Y,Y,,,,,,,9693_source_1628245780.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",9695,,,922kit1-G-S-H,,,,,,[FIXED]419.95,,,,,,,,,,,Y,Y,,,,,,,9695_source_1628246347.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",9697,,,922kit1-G-B-H,,,,,,[FIXED]419.95,,,,,,,,,,,Y,Y,,,,,,,9697_source_1628246385.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",9699,,,922kit1-B-S-C,,,,,,[FIXED]469.95,,,,,,,,,,,Y,Y,,,,,,,9699_source_1628246574.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",9703,,,922kit1-B-B-C,,,,,,[FIXED]469.95,,,,,,,,,,,Y,Y,,,,,,,9703_source_1628246821.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",9705,,,922kit1-B-S-H,,,,,,[FIXED]469.95,,,,,,,,,,,Y,Y,,,,,,,9705_source_1628247203.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",9707,,,922kit1-B-B-H,,,,,,[FIXED]469.95,,,,,,,,,,,Y,Y,,,,,,,9707_source_1628247225.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
